ticker,interval,date,type,entry_price,source,wt2,ret_1M,ret_3M,ret_6M,ret_12M,bulls,bears
AEVA,1mo,2024-07-01 00:00:00,BUY,3.630000114440918,WaveTrend,-39.926423294495414,-9.090913270548462,1.3774091112937814,16.804397725788945,413.498589586665,,
AI,1mo,2023-11-01 00:00:00,BUY,29.1200008392334,WaveTrend,-19.239640113359638,-1.407973018353581,26.957418115501607,1.545325695817068,27.67856879689077,,
AI,1mo,2024-06-01 00:00:00,BUY,28.959999084472656,WaveTrend,-14.18746303992775,-7.631212549511368,-16.33287186384059,18.88812635921646,-15.158838150662103,,
AI,1mo,2026-05-01 00:00:00,BUY_GOLD,10.770000457763672,WaveTrend,-54.96045682359315,-18.755806610087312,,,,,
ALDX,1mo,2017-09-01 00:00:00,BUY,7.199999809265137,WaveTrend,-26.77404528330537,-12.499995032946131,-5.555550404536735,4.166669426141034,91.6666743931949,,
ALDX,1mo,2019-11-01 00:00:00,BUY,7.980000019073486,WaveTrend,-21.945575675255366,-27.19298334720921,-52.38095309230988,-38.345863852952974,-11.904759486146421,,
ALDX,1mo,2020-06-01 00:00:00,BUY,4.170000076293945,WaveTrend,-41.984018226850075,54.19663574810374,77.69783481629307,64.5083934773252,171.70263108905033,,
ALDX,1mo,2022-07-01 00:00:00,BUY,5.039999961853027,WaveTrend,-31.163819222953293,39.68253998289062,8.333334910175804,17.063494841738326,61.01190143927242,,
ALDX,1mo,2024-05-01 00:00:00,BUY,3.859999895095825,WaveTrend,-24.886043719896293,-14.248703815123553,49.09327126543999,26.943011101967617,-44.30051415029747,,
ALDX,1mo,2025-07-01 00:00:00,BUY,4.989999771118164,WaveTrend,-11.385024111863613,17.03407656227722,1.60321451328016,7.414837261872864,,,
ALEC,1mo,2020-12-01 00:00:00,BUY_GOLD,15.130000114440918,WaveTrend,-66.81306782925114,11.302049076092558,33.11301544820013,37.67349481924154,36.4838034523262,,
ALEC,1mo,2023-01-01 00:00:00,BUY,8.819999694824219,WaveTrend,-45.02658826867086,-3.174600256908189,-25.170066519326507,-22.22221801730887,-32.42630108429098,,
ALEC,1mo,2023-07-01 00:00:00,BUY,6.860000133514404,WaveTrend,-46.83748182558043,-20.553940186688003,-24.198254984564304,-13.11953466255048,-12.536444850968575,,
ALEC,1mo,2024-07-01 00:00:00,BUY,6.0,WaveTrend,-43.59717408638454,-11.999996503194177,-17.999998728434242,-72.33333388964336,-75.16666650772095,,
ALEC,1mo,2025-05-01 00:00:00,BUY_GOLD,1.3300000429153442,WaveTrend,-67.11933984591549,5.26315270557125,76.69171645148197,0.0,62.40601625064568,,
ALEC,1mo,2026-01-01 00:00:00,BUY,1.8899999856948853,WaveTrend,-46.067302525052185,28.571433076692763,25.396820290859324,,,,
